trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
368,False,"{'a': 0.7, 'e': 0.9330487113337409}",25,0,-81.7787054542337,"{0: 15, 1: 0, 2: 10, 3: 0, 4: 0}",0
369,False,"{'a': 0.7, 'e': 0.9326884948140962}",30,6,-154.67184406633194,"{0: 16, 1: 0, 2: 4, 3: 1, 4: 3}",1
370,False,"{'a': 0.7, 'e': 0.9323273456060345}",20,0,-24.330991306059246,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
371,False,"{'a': 0.7, 'e': 0.9319652640707048}",20,0,-166.48209171091142,"{0: 11, 1: 0, 2: 6, 3: 0, 4: 3}",0
372,False,"{'a': 0.7, 'e': 0.9316022505701886}",20,0,-242.58716885906915,"{0: 11, 1: 0, 2: 3, 3: 1, 4: 5}",0
373,False,"{'a': 0.7, 'e': 0.9312383054674996}",25,0,-175.37154879670354,"{0: 13, 1: 0, 2: 9, 3: 1, 4: 2}",0
374,False,"{'a': 0.7, 'e': 0.9308734291265828}",25,0,-238.6791001913265,"{0: 15, 1: 0, 2: 3, 3: 3, 4: 4}",0
375,False,"{'a': 0.7, 'e': 0.9305076219123143}",20,0,-189.50877433244003,"{0: 10, 1: 0, 2: 6, 3: 1, 4: 3}",1
376,False,"{'a': 0.7, 'e': 0.9301408841905014}",25,0,-226.17774102930628,"{0: 14, 1: 0, 2: 4, 3: 4, 4: 3}",0
377,False,"{'a': 0.7, 'e': 0.929773216327882}",25,0,-138.65395038754508,"{0: 18, 1: 0, 2: 4, 3: 0, 4: 3}",0
378,False,"{'a': 0.7, 'e': 0.9294046186921237}",20,0,-197.51744944718587,"{0: 9, 1: 0, 2: 7, 3: 1, 4: 3}",0
379,False,"{'a': 0.7, 'e': 0.9290350916518241}",20,0,-245.23627236427458,"{0: 7, 1: 0, 2: 7, 3: 3, 4: 3}",0
380,False,"{'a': 0.7, 'e': 0.9286646355765102}",20,0,-104.2051861570198,"{0: 11, 1: 0, 2: 7, 3: 2, 4: 0}",0
381,False,"{'a': 0.7, 'e': 0.9282932508366383}",25,0,-169.25543177512233,"{0: 15, 1: 0, 2: 7, 3: 0, 4: 3}",0
382,False,"{'a': 0.7, 'e': 0.9279209378035927}",20,10,-39.79919520528932,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
383,False,"{'a': 0.7, 'e': 0.9275476968496869}",25,0,-183.21409949716394,"{0: 15, 1: 0, 2: 6, 3: 1, 4: 3}",0
384,False,"{'a': 0.7, 'e': 0.9271735283481612}",20,0,-127.48979955387347,"{0: 12, 1: 0, 2: 6, 3: 0, 4: 2}",0
385,False,"{'a': 0.7, 'e': 0.9267984326731847}",20,0,-263.2303208137092,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 6}",0
386,False,"{'a': 0.7, 'e': 0.9264224101998527}",25,0,-183.76854284588052,"{0: 14, 1: 0, 2: 8, 3: 0, 4: 3}",0
387,False,"{'a': 0.7, 'e': 0.9260454613041876}",20,0,-117.97585247740608,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
388,False,"{'a': 0.7, 'e': 0.9256675863631385}",20,0,-217.2981937322924,"{0: 9, 1: 0, 2: 5, 3: 3, 4: 3}",0
389,False,"{'a': 0.7, 'e': 0.9252887857545801}",25,0,-173.97995515545372,"{0: 15, 1: 0, 2: 7, 3: 0, 4: 3}",1
390,False,"{'a': 0.7, 'e': 0.9249090598573131}",20,15,-32.32509819597306,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 1}",1
391,False,"{'a': 0.7, 'e': 0.9245284090510633}",25,0,-127.75509700394304,"{0: 16, 1: 0, 2: 5, 3: 3, 4: 1}",0
392,False,"{'a': 0.7, 'e': 0.9241468337164814}",25,0,-100.7825102959809,"{0: 17, 1: 0, 2: 5, 3: 3, 4: 0}",0
393,False,"{'a': 0.7, 'e': 0.9237643342351428}",25,0,-165.26680443015104,"{0: 17, 1: 0, 2: 4, 3: 1, 4: 3}",0
394,False,"{'a': 0.7, 'e': 0.9233809109895471}",20,0,-93.05188615517993,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
395,False,"{'a': 0.7, 'e': 0.9229965643631173}",20,0,-29.11844790205181,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
396,False,"{'a': 0.7, 'e': 0.9226112947402}",25,0,-231.42794666290695,"{0: 13, 1: 0, 2: 7, 3: 1, 4: 4}",0
397,False,"{'a': 0.7, 'e': 0.9222251025060648}",20,0,-64.06953259836462,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
398,False,"{'a': 0.7, 'e': 0.9218379880469041}",20,0,-177.76248423145216,"{0: 11, 1: 0, 2: 5, 3: 1, 4: 3}",0
399,False,"{'a': 0.7, 'e': 0.921449951749832}",20,0,-191.73127847834246,"{0: 9, 1: 0, 2: 6, 3: 3, 4: 2}",0
400,False,"{'a': 0.7, 'e': 0.9210609940028851}",25,0,-362.94331055945395,"{0: 11, 1: 0, 2: 5, 3: 2, 4: 7}",0
401,False,"{'a': 0.7, 'e': 0.9206711151950209}",20,0,-137.17599048706614,"{0: 11, 1: 0, 2: 7, 3: 0, 4: 2}",0
402,False,"{'a': 0.7, 'e': 0.9202803157161181}",25,0,-176.39254945684175,"{0: 13, 1: 0, 2: 9, 3: 1, 4: 2}",0
403,False,"{'a': 0.7, 'e': 0.9198885959569765}",25,1,-207.3521389941412,"{0: 13, 1: 0, 2: 6, 3: 2, 4: 3}",1
404,False,"{'a': 0.7, 'e': 0.9194959563093155}",20,12,-9.84077044484322,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
405,False,"{'a': 0.7, 'e': 0.9191023971657747}",20,0,-167.86873149025195,"{0: 11, 1: 0, 2: 4, 3: 3, 4: 2}",0
406,False,"{'a': 0.7, 'e': 0.9187079189199134}",20,0,-120.8231014032335,"{0: 11, 1: 0, 2: 7, 3: 1, 4: 1}",0
407,False,"{'a': 0.7, 'e': 0.9183125219662098}",25,0,-122.96599847936609,"{0: 15, 1: 0, 2: 8, 3: 1, 4: 1}",0
408,False,"{'a': 0.7, 'e': 0.9179162067000608}",25,0,-276.91610782400005,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 6}",0
409,False,"{'a': 0.7, 'e': 0.9175189735177814}",20,0,-149.56729757111825,"{0: 11, 1: 0, 2: 6, 3: 1, 4: 2}",0
410,False,"{'a': 0.7, 'e': 0.9171208228166051}",25,0,-25.21299397298769,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 0}",0
411,False,"{'a': 0.7, 'e': 0.9167217549946823}",30,0,-197.01532698880672,"{0: 21, 1: 0, 2: 4, 3: 1, 4: 4}",0
412,False,"{'a': 0.7, 'e': 0.9163217704510811}",35,0,-233.33076298382332,"{0: 22, 1: 0, 2: 9, 3: 0, 4: 4}",0
413,False,"{'a': 0.7, 'e': 0.9159208695857857}",20,0,-64.19976425644332,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
414,False,"{'a': 0.7, 'e': 0.9155190527996969}",25,0,-251.96391511189,"{0: 12, 1: 0, 2: 7, 3: 2, 4: 4}",0
415,False,"{'a': 0.7, 'e': 0.9151163204946318}",30,17,-90.34969489899217,"{0: 6, 1: 0, 2: 6, 3: 0, 4: 1}",1
416,False,"{'a': 0.7, 'e': 0.9147126730733223}",20,0,-216.44114098357178,"{0: 10, 1: 0, 2: 3, 3: 4, 4: 3}",0
417,False,"{'a': 0.7, 'e': 0.914308110939416}",25,0,-151.52177412156001,"{0: 18, 1: 0, 2: 3, 3: 1, 4: 3}",0
418,False,"{'a': 0.7, 'e': 0.913902634497475}",20,0,-139.895612687803,"{0: 10, 1: 0, 2: 7, 3: 2, 4: 1}",0
419,False,"{'a': 0.7, 'e': 0.9134962441529757}",20,0,-139.47911398823905,"{0: 11, 1: 0, 2: 7, 3: 0, 4: 2}",0
420,False,"{'a': 0.7, 'e': 0.9130889403123083}",30,0,-111.21091869724849,"{0: 20, 1: 0, 2: 8, 3: 1, 4: 1}",0
421,False,"{'a': 0.7, 'e': 0.9126807233827766}",25,0,-189.41717401408022,"{0: 14, 1: 0, 2: 8, 3: 0, 4: 3}",0
422,False,"{'a': 0.7, 'e': 0.9122715937725977}",25,0,-74.51588754173657,"{0: 16, 1: 0, 2: 9, 3: 0, 4: 0}",0
423,False,"{'a': 0.7, 'e': 0.911861551890901}",25,0,-119.63855821885899,"{0: 18, 1: 0, 2: 4, 3: 1, 4: 2}",0
424,False,"{'a': 0.7, 'e': 0.9114505981477284}",20,0,-192.35592420091777,"{0: 10, 1: 0, 2: 6, 3: 1, 4: 3}",0
425,False,"{'a': 0.7, 'e': 0.9110387329540337}",20,0,-141.02582691329195,"{0: 12, 1: 0, 2: 4, 3: 2, 4: 2}",0
426,False,"{'a': 0.7, 'e': 0.9106259567216819}",20,0,-84.72269531252206,"{0: 16, 1: 0, 2: 0, 3: 3, 4: 1}",0
427,False,"{'a': 0.7, 'e': 0.9102122698634492}",20,0,-220.99477603806116,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 5}",0
428,False,"{'a': 0.7, 'e': 0.9097976727930226}",30,0,-199.46776337226194,"{0: 21, 1: 0, 2: 4, 3: 1, 4: 4}",0
429,False,"{'a': 0.7, 'e': 0.9093821659249989}",20,0,-134.79182703704177,"{0: 13, 1: 0, 2: 3, 3: 2, 4: 2}",0
430,False,"{'a': 0.7, 'e': 0.9089657496748851}",25,0,-233.83760012935036,"{0: 14, 1: 0, 2: 5, 3: 2, 4: 4}",0
431,False,"{'a': 0.7, 'e': 0.9085484244590974}",30,0,-88.03390107728428,"{0: 23, 1: 0, 2: 5, 3: 1, 4: 1}",0
432,False,"{'a': 0.7, 'e': 0.9081301906949609}",25,0,-323.83049859380895,"{0: 11, 1: 0, 2: 6, 3: 2, 4: 6}",0
433,False,"{'a': 0.7, 'e': 0.9077110488007095}",20,0,-95.78011135175157,"{0: 11, 1: 0, 2: 7, 3: 2, 4: 0}",0
434,False,"{'a': 0.7, 'e': 0.9072909991954848}",20,0,-155.58816442787864,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 3}",0
435,False,"{'a': 0.7, 'e': 0.9068700422993367}",30,5,-70.10385458711235,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",1
436,False,"{'a': 0.7, 'e': 0.9064481785332217}",20,0,-91.96763028783089,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 2}",0
437,False,"{'a': 0.7, 'e': 0.9060254083190037}",25,4,-40.94492632842093,"{0: 17, 1: 0, 2: 2, 3: 2, 4: 0}",1
438,False,"{'a': 0.7, 'e': 0.9056017320794529}",25,0,-113.44797424035553,"{0: 16, 1: 0, 2: 6, 3: 2, 4: 1}",0
439,False,"{'a': 0.7, 'e': 0.9051771502382456}",20,0,-173.4813677325989,"{0: 11, 1: 0, 2: 5, 3: 1, 4: 3}",0
440,False,"{'a': 0.7, 'e': 0.9047516632199634}",25,0,-79.50712777762276,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
441,False,"{'a': 0.7, 'e': 0.9043252714500934}",25,0,-61.88220062141603,"{0: 17, 1: 0, 2: 8, 3: 0, 4: 0}",0
442,False,"{'a': 0.7, 'e': 0.9038979753550274}",25,0,-162.58382446930582,"{0: 16, 1: 0, 2: 6, 3: 0, 4: 3}",0
443,False,"{'a': 0.7, 'e': 0.9034697753620612}",25,0,-87.47875259913752,"{0: 18, 1: 0, 2: 6, 3: 0, 4: 1}",0
444,False,"{'a': 0.7, 'e': 0.903040671899395}",25,0,-32.62325163155836,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
445,False,"{'a': 0.7, 'e': 0.9026106653961321}",20,11,-50.18347525787023,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 1}",1
446,False,"{'a': 0.7, 'e': 0.9021797562822791}",30,0,-149.6967436512785,"{0: 20, 1: 0, 2: 7, 3: 1, 4: 2}",0
447,False,"{'a': 0.7, 'e': 0.901747944988745}",25,0,-163.68485424715317,"{0: 16, 1: 0, 2: 4, 3: 3, 4: 2}",0
448,False,"{'a': 0.7, 'e': 0.9013152319473411}",20,0,-117.1883574539428,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
449,False,"{'a': 0.7, 'e': 0.9008816175907802}",20,6,-140.52747275772555,"{0: 6, 1: 0, 2: 5, 3: 1, 4: 2}",1
450,False,"{'a': 0.7, 'e': 0.9004471023526769}",20,12,-122.28859683509495,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 3}",1
451,False,"{'a': 0.7, 'e': 0.9000116866675463}",25,0,-60.837191471467044,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",0
452,False,"{'a': 0.7, 'e': 0.899575370970804}",20,6,-93.32562358116769,"{0: 7, 1: 0, 2: 6, 3: 0, 4: 1}",1
453,False,"{'a': 0.7, 'e': 0.8991381556987657}",30,0,-175.85482288325906,"{0: 18, 1: 0, 2: 9, 3: 1, 4: 2}",0
454,False,"{'a': 0.7, 'e': 0.8987000412886466}",20,0,-11.381153958814043,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
455,False,"{'a': 0.7, 'e': 0.8982610281785611}",20,0,-59.627425624223406,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
456,False,"{'a': 0.7, 'e': 0.8978211168075223}",30,0,-281.2968495260729,"{0: 17, 1: 0, 2: 6, 3: 2, 4: 5}",0
457,False,"{'a': 0.7, 'e': 0.8973803076154415}",25,0,-202.89991578479479,"{0: 8, 1: 0, 2: 15, 3: 1, 4: 1}",0
458,False,"{'a': 0.7, 'e': 0.896938601043128}",20,0,-155.99165878479596,"{0: 11, 1: 0, 2: 5, 3: 2, 4: 2}",0
459,False,"{'a': 0.7, 'e': 0.8964959975322879}",20,0,-105.53417498398815,"{0: 13, 1: 0, 2: 4, 3: 2, 4: 1}",0
460,False,"{'a': 0.7, 'e': 0.8960524975255252}",20,0,-220.88734935350422,"{0: 12, 1: 0, 2: 1, 3: 3, 4: 4}",0
461,False,"{'a': 0.7, 'e': 0.8956081014663396}",20,2,-114.57113400751186,"{0: 12, 1: 0, 2: 3, 3: 1, 4: 2}",1
462,False,"{'a': 0.7, 'e': 0.8951628097991272}",20,0,-99.63032644633785,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
463,False,"{'a': 0.7, 'e': 0.8947166229691795}",20,0,-178.99824813198006,"{0: 11, 1: 0, 2: 5, 3: 1, 4: 3}",0
464,False,"{'a': 0.7, 'e': 0.8942695414226836}",20,0,-46.340967836695945,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
465,False,"{'a': 0.7, 'e': 0.8938215656067205}",20,0,-77.00341818918689,"{0: 13, 1: 0, 2: 5, 3: 2, 4: 0}",0
466,False,"{'a': 0.7, 'e': 0.8933726959692665}",25,0,-192.9667114502152,"{0: 17, 1: 0, 2: 3, 3: 1, 4: 4}",0
467,False,"{'a': 0.7, 'e': 0.8929229329591909}",20,16,6.911609028587157,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
468,False,"{'a': 0.7, 'e': 0.8924722770262568}",30,0,-160.77651827087752,"{0: 18, 1: 0, 2: 10, 3: 0, 4: 2}",0
469,False,"{'a': 0.7, 'e': 0.89202072862112}",25,19,-31.289220527290993,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
470,False,"{'a': 0.7, 'e': 0.891568288195329}",30,12,-102.83622042497835,"{0: 11, 1: 0, 2: 4, 3: 2, 4: 1}",1
471,False,"{'a': 0.7, 'e': 0.891114956201324}",25,20,8.712245745981992,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
472,False,"{'a': 0.7, 'e': 0.8906607330924371}",30,0,-145.36059221681177,"{0: 18, 1: 0, 2: 10, 3: 1, 4: 1}",0
473,False,"{'a': 0.7, 'e': 0.8902056193228912}",20,0,-73.80673551627355,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
474,False,"{'a': 0.7, 'e': 0.8897496153478004}",25,0,-206.2960149697356,"{0: 11, 1: 0, 2: 10, 3: 2, 4: 2}",0
475,False,"{'a': 0.7, 'e': 0.8892927216231682}",30,0,-184.7570235098438,"{0: 18, 1: 0, 2: 8, 3: 2, 4: 2}",0
476,False,"{'a': 0.7, 'e': 0.8888349386058886}",25,0,-230.3564053461882,"{0: 15, 1: 0, 2: 4, 3: 2, 4: 4}",0
477,False,"{'a': 0.7, 'e': 0.8883762667537444}",20,0,-182.57658020939056,"{0: 10, 1: 0, 2: 5, 3: 3, 4: 2}",0
478,False,"{'a': 0.7, 'e': 0.8879167065254076}",30,0,-141.39990333445465,"{0: 17, 1: 0, 2: 12, 3: 0, 4: 1}",0
479,False,"{'a': 0.7, 'e': 0.8874562583804381}",25,12,-29.5273436172805,"{0: 9, 1: 0, 2: 4, 3: 0, 4: 0}",1
480,False,"{'a': 0.7, 'e': 0.8869949227792842}",30,0,-191.55209128317375,"{0: 14, 1: 0, 2: 13, 3: 2, 4: 1}",0
481,False,"{'a': 0.7, 'e': 0.8865327001832815}",30,0,-188.05723664955107,"{0: 19, 1: 0, 2: 7, 3: 1, 4: 3}",0
482,False,"{'a': 0.7, 'e': 0.8860695910546524}",25,0,-69.65848414163602,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",0
483,False,"{'a': 0.7, 'e': 0.8856055958565062}",20,0,-107.47586240259648,"{0: 13, 1: 0, 2: 4, 3: 2, 4: 1}",0
484,False,"{'a': 0.7, 'e': 0.8851407150528379}",20,0,-99.07126216061758,"{0: 10, 1: 0, 2: 9, 3: 1, 4: 0}",0
485,False,"{'a': 0.7, 'e': 0.8846749491085283}",20,0,-82.83437838584692,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
486,False,"{'a': 0.7, 'e': 0.8842082984893433}",20,0,-147.94704300848807,"{0: 11, 1: 0, 2: 6, 3: 1, 4: 2}",0
487,False,"{'a': 0.7, 'e': 0.8837407636619335}",20,0,-150.73468113484185,"{0: 9, 1: 0, 2: 8, 3: 2, 4: 1}",0
488,False,"{'a': 0.7, 'e': 0.8832723450938338}",25,0,-37.53321055280857,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
489,False,"{'a': 0.7, 'e': 0.8828030432534625}",20,0,-149.83294328384153,"{0: 12, 1: 0, 2: 4, 3: 2, 4: 2}",0
490,False,"{'a': 0.7, 'e': 0.8823328586101215}",20,0,-134.18182560673415,"{0: 11, 1: 0, 2: 6, 3: 2, 4: 1}",0
491,False,"{'a': 0.7, 'e': 0.8818617916339955}",25,17,0.022664158466833673,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
492,False,"{'a': 0.7, 'e': 0.8813898427961513}",30,0,-170.23554058051923,"{0: 22, 1: 0, 2: 3, 3: 2, 4: 3}",0
493,False,"{'a': 0.7, 'e': 0.8809170125685377}",25,10,-44.48542518724971,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 1}",1
494,False,"{'a': 0.7, 'e': 0.880443301423985}",30,0,-161.90541740882853,"{0: 21, 1: 0, 2: 6, 3: 0, 4: 3}",0
495,False,"{'a': 0.7, 'e': 0.8799687098362042}",25,0,-215.91755952978144,"{0: 13, 1: 0, 2: 6, 3: 3, 4: 3}",0
496,False,"{'a': 0.7, 'e': 0.879493238279787}",25,0,-126.11583321360442,"{0: 16, 1: 0, 2: 7, 3: 0, 4: 2}",0
497,False,"{'a': 0.7, 'e': 0.8790168872302047}",20,0,-90.3783246608797,"{0: 12, 1: 0, 2: 6, 3: 2, 4: 0}",0
498,False,"{'a': 0.7, 'e': 0.8785396571638084}",30,0,-155.35547746471775,"{0: 19, 1: 0, 2: 8, 3: 1, 4: 2}",0
499,False,"{'a': 0.7, 'e': 0.8780615485578283}",30,0,-173.13467248083217,"{0: 20, 1: 0, 2: 7, 3: 0, 4: 3}",0
500,False,"{'a': 0.7, 'e': 0.8775825618903728}",25,0,-97.94843256678125,"{0: 18, 1: 0, 2: 4, 3: 2, 4: 1}",0
501,False,"{'a': 0.7, 'e': 0.8771026976404284}",25,0,-102.93218115390673,"{0: 17, 1: 0, 2: 6, 3: 1, 4: 1}",0
502,False,"{'a': 0.7, 'e': 0.8766219562878595}",25,0,-129.28964421054877,"{0: 17, 1: 0, 2: 5, 3: 1, 4: 2}",0
503,False,"{'a': 0.7, 'e': 0.8761403383134074}",20,0,-70.9531167835422,"{0: 12, 1: 0, 2: 8, 3: 0, 4: 0}",0
504,False,"{'a': 0.7, 'e': 0.87565784419869}",20,0,-71.14545004655982,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
505,False,"{'a': 0.7, 'e': 0.8751744744262013}",20,0,-152.3462163832422,"{0: 8, 1: 0, 2: 10, 3: 1, 4: 1}",0
506,False,"{'a': 0.7, 'e': 0.8746902294793112}",20,0,-69.93016145912132,"{0: 14, 1: 0, 2: 4, 3: 2, 4: 0}",0
507,False,"{'a': 0.7, 'e': 0.8742051098422645}",20,14,-42.88090746411391,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 1}",1
508,False,"{'a': 0.7, 'e': 0.8737191160001807}",20,0,-73.29020337913484,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
509,False,"{'a': 0.7, 'e': 0.8732322484390539}",20,0,-98.72033505292826,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
510,False,"{'a': 0.7, 'e': 0.8727445076457513}",30,22,-19.623327997664866,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 0}",1
511,False,"{'a': 0.7, 'e': 0.8722558941080137}",30,0,-220.14832020111191,"{0: 17, 1: 0, 2: 8, 3: 2, 4: 3}",0
512,False,"{'a': 0.7, 'e': 0.8717664083144548}",20,0,-160.06249580548146,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 3}",0
513,False,"{'a': 0.7, 'e': 0.8712760507545603}",35,0,-181.2789500301643,"{0: 23, 1: 0, 2: 9, 3: 0, 4: 3}",1
514,False,"{'a': 0.7, 'e': 0.8707848219186876}",20,0,-136.86144542262767,"{0: 13, 1: 0, 2: 3, 3: 2, 4: 2}",0
515,False,"{'a': 0.7, 'e': 0.8702927222980654}",20,5,-18.98809529733615,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
516,False,"{'a': 0.7, 'e': 0.8697997523847936}",20,0,-114.55385293579495,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
517,False,"{'a': 0.7, 'e': 0.8693059126718419}",20,0,-67.65134544657961,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
518,False,"{'a': 0.7, 'e': 0.8688112036530499}",20,0,-106.59145454670839,"{0: 13, 1: 0, 2: 4, 3: 2, 4: 1}",0
519,False,"{'a': 0.7, 'e': 0.8683156258231266}",25,0,-202.21889402166633,"{0: 13, 1: 0, 2: 7, 3: 3, 4: 2}",0
520,False,"{'a': 0.7, 'e': 0.8678191796776499}",35,15,-71.05915512691497,"{0: 12, 1: 0, 2: 7, 3: 1, 4: 0}",1
521,False,"{'a': 0.7, 'e': 0.8673218657130658}",25,0,-112.44996812674954,"{0: 15, 1: 0, 2: 9, 3: 0, 4: 1}",0
522,False,"{'a': 0.7, 'e': 0.8668236844266883}",35,0,-321.26795984797485,"{0: 18, 1: 0, 2: 10, 3: 2, 4: 5}",0
523,False,"{'a': 0.7, 'e': 0.8663246363166986}",20,3,-98.45573756007937,"{0: 10, 1: 0, 2: 5, 3: 1, 4: 1}",1
524,False,"{'a': 0.7, 'e': 0.8658247218821448}",35,0,-218.61250755670477,"{0: 23, 1: 0, 2: 6, 3: 3, 4: 3}",0
525,False,"{'a': 0.7, 'e': 0.8653239416229412}",20,0,-103.91803388106892,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
526,False,"{'a': 0.7, 'e': 0.8648222960398683}",20,2,-37.229294070199266,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 0}",1
527,False,"{'a': 0.7, 'e': 0.8643197856345712}",20,0,-9.316193848699875,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
528,False,"{'a': 0.7, 'e': 0.8638164109095605}",30,4,-154.72035290614704,"{0: 18, 1: 0, 2: 4, 3: 1, 4: 3}",1
529,False,"{'a': 0.7, 'e': 0.863312172368211}",25,0,-152.60619683132768,"{0: 15, 1: 0, 2: 7, 3: 1, 4: 2}",0
530,False,"{'a': 0.7, 'e': 0.862807070514761}",20,0,-136.31776850171826,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 3}",0
531,False,"{'a': 0.7, 'e': 0.8623011058543124}",30,0,-160.49129399741136,"{0: 20, 1: 0, 2: 6, 3: 2, 4: 2}",0
532,False,"{'a': 0.7, 'e': 0.8617942788928298}",20,0,-170.51729621752352,"{0: 10, 1: 0, 2: 6, 3: 2, 4: 2}",0
533,False,"{'a': 0.7, 'e': 0.8612865901371402}",20,0,-132.5265719319824,"{0: 12, 1: 0, 2: 6, 3: 0, 4: 2}",0
534,False,"{'a': 0.7, 'e': 0.8607780400949321}",20,0,-93.80550704972285,"{0: 14, 1: 0, 2: 3, 3: 2, 4: 1}",0
535,False,"{'a': 0.7, 'e': 0.8602686292747557}",20,0,-74.09602175767868,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
536,False,"{'a': 0.7, 'e': 0.8597583581860218}",30,0,-79.54105406561008,"{0: 25, 1: 0, 2: 3, 3: 0, 4: 2}",0
537,False,"{'a': 0.7, 'e': 0.8592472273390012}",25,0,-163.06569408420467,"{0: 17, 1: 0, 2: 4, 3: 1, 4: 3}",0
538,False,"{'a': 0.7, 'e': 0.8587352372448249}",25,0,-56.88695362490619,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
539,False,"{'a': 0.7, 'e': 0.8582223884154829}",20,0,-199.32421383112833,"{0: 10, 1: 0, 2: 5, 3: 2, 4: 3}",0
540,False,"{'a': 0.7, 'e': 0.8577086813638242}",25,0,-184.14648326255193,"{0: 15, 1: 0, 2: 6, 3: 1, 4: 3}",0
541,False,"{'a': 0.7, 'e': 0.8571941166035554}",30,0,-281.27425621988635,"{0: 15, 1: 0, 2: 7, 3: 5, 4: 3}",0
542,False,"{'a': 0.7, 'e': 0.8566786946492415}",25,0,-122.86172210465321,"{0: 15, 1: 0, 2: 8, 3: 1, 4: 1}",0
543,False,"{'a': 0.7, 'e': 0.8561624160163044}",25,0,-159.26122881907474,"{0: 16, 1: 0, 2: 5, 3: 2, 4: 2}",0
544,False,"{'a': 0.7, 'e': 0.8556452812210225}",20,0,-54.96081856900942,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
545,False,"{'a': 0.7, 'e': 0.8551272907805307}",20,0,-154.50989406589792,"{0: 10, 1: 0, 2: 8, 3: 0, 4: 2}",0
546,False,"{'a': 0.7, 'e': 0.8546084452128195}",20,0,-142.82440606614347,"{0: 12, 1: 0, 2: 4, 3: 2, 4: 2}",0
547,False,"{'a': 0.7, 'e': 0.8540887450367343}",25,0,-214.33087422924194,"{0: 14, 1: 0, 2: 6, 3: 2, 4: 3}",0
548,False,"{'a': 0.7, 'e': 0.8535681907719751}",20,0,-89.6954700916606,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 2}",1
549,False,"{'a': 0.7, 'e': 0.8530467829390963}",30,0,-156.53828606947357,"{0: 21, 1: 0, 2: 5, 3: 2, 4: 2}",0
550,False,"{'a': 0.7, 'e': 0.8525245220595057}",20,0,-111.21853534087609,"{0: 10, 1: 0, 2: 8, 3: 2, 4: 0}",0
551,False,"{'a': 0.7, 'e': 0.852001408655464}",20,7,4.303671770332781,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
